CH1;CH2;CH3;CH4;CH5;CH6
197=247.829,18.9897,-44.5267,45.7259,-329.687,-10.591
198=247.517,18.9897,-44.5267,46.0328,-329.375,-10.591
199=247.206,18.9897,-44.5267,45.7259,-329.375,-10.591
200=247.517,19.301,-44.8338,45.7259,-329.064,-10.9025
201=247.206,18.9897,-44.8338,45.7259,-329.375,-10.591
202=247.517,19.301,-44.5267,46.0328,-329.687,-10.591
203=247.829,18.9897,-44.5267,46.0328,-329.375,-10.2795
204=248.14,18.9897,-44.8338,46.0328,-329.999,-10.2795
205=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
206=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
207=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
208=247.517,18.9897,-44.5267,45.7259,-329.064,-10.591
209=247.206,18.9897,-44.5267,45.7259,-329.375,-10.591
210=247.517,18.9897,-44.8338,46.0328,-329.375,-10.591
211=247.829,19.301,-44.5267,46.0328,-329.687,-10.2795
212=248.14,18.9897,-44.8338,46.0328,-329.687,-10.591
213=247.829,18.9897,-44.5267,45.7259,-329.687,-10.9025
214=247.829,18.6784,-44.8338,46.0328,-329.687,-10.591
215=247.517,18.9897,-44.5267,45.7259,-329.064,-10.2795
216=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
217=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
218=247.829,18.6784,-44.5267,46.0328,-329.375,-10.591
219=247.829,18.9897,-44.5267,46.0328,-329.687,-10.9025
220=248.14,18.9897,-44.5267,45.7259,-329.687,-10.2795
221=247.829,18.9897,-44.8338,46.0328,-329.687,-10.591
222=247.517,18.9897,-44.5267,45.7259,-329.375,-10.2795
223=247.517,18.9897,-44.5267,46.0328,-329.375,-10.2795
224=247.517,18.9897,-44.5267,46.0328,-329.375,-10.2795
225=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
226=248.14,18.9897,-44.8338,45.7259,-329.375,-10.591
227=247.829,18.9897,-44.8338,45.7259,-329.687,-10.591
228=247.829,18.9897,-44.5267,46.0328,-329.687,-10.591
229=247.517,19.301,-44.5267,45.7259,-329.687,-10.2795
